Energy_Meter_ID,Year,Month_Num,Present_Reading,Previous_Reading,Difference,Meter_Constant,Net_Energy_MU,Consumption_Ratio,Meter_Status_OK,meter_mean_diff,meter_std_diff,meter_mean_net,meter_std_net,meter_record_count,Diff_Zscore,Net_Energy_Zscore,Diff_Deviation_Ratio
Q0245756,2021,0,176.811,174.504,2.30700000000002,40000.0,92280.0000000007,0.0132203273277404,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,-0.543599509221835,-0.5435995092218352,0.468232233720203
Q0245885,2021,0,672.836,667.961,4.875,20000.0,97500.0,0.0072983302917385,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.3193861769488971,-0.2332042155326682,0.4489041884782876
Q0245739,2021,0,965.874,946.94,18.934,10000.0,189340.0,0.0199949310410374,1,39.94781944444444,11.267900132210784,415160.42253521126,104383.1187971452,72,-1.8649277325749145,-2.163380680108471,0.4739682982279314
Q0245809,2021,0,473.614,450.133,23.481,20000.0,469620.0,0.0521645824678484,1,23.615661971830985,5.396258698510247,487234.3661971831,137110.4789652949,71,-0.0249546916399985,-0.1284684170758502,0.9942977684897586
Q0245113,2021,0,990.555,926.079,64.476,40000.0,2579040.0,0.0696225699967281,1,24.286676056338035,20.28085999217323,965589.014084507,813747.7718576561,71,1.981638054755656,1.982740895538481,2.6547889818447943
Q0245930,2021,0,1259.591,1208.443,51.1479999999999,40000.0,2045920.0,0.0423255379029047,1,77.40174999999999,143.8936639763133,2267442.5,526540.6872759613,72,-0.1824524393535617,-0.4207129768946032,0.6608119325467434
Q0245713,2021,0,373.973,355.464,18.509,40000.0,740360.000000001,0.0520699705174082,1,32.79048611111111,15.874084052531863,1311619.4444444445,634963.3621012745,72,-0.8996730812215434,-0.8996730812215418,0.5644625071211797
20002075,2021,0,22.2,20.4,1.8,2000.0,3600.0,0.088235294117647,1,1.057627118644068,1.1199143116590644,2162.71186440678,2283.818513313473,59,0.6628836453176185,0.6293355304787042,1.7019230769230766
20002088,2021,0,5491.7,4878.5,613.2,2000.0,1226400.0,0.1256943732704725,1,896.7833898305083,233.7418281117024,1815122.711864407,472306.7131964677,59,-1.2132333871154084,-1.246483895772011,0.6837771606317269
14195578,2021,0,157.4,157.4,0.0,3000.0,0.0,0.0,1,0.25,0.4143267631552023,3225.0,9419.992038213197,10,-0.6033884900318467,-0.3423569772583082,0.0
13193242,2021,0,26401.1,26401.1,0.0,3000.0,0.0,0.0,1,259.66000000000025,428.2505165074397,3437565.0,10077124.369196303,10,-0.6063273481083807,-0.3411255904023502,0.0
Q0245916,2021,0,799.076,755.091,43.985,120000.0,5278200.0,0.0582512571332461,1,44.12260294117647,12.08437567798017,5366090.149253732,1335301.248486868,68,-0.0113868473509313,-0.0658204651222536,0.9968813503283132
KEB07711,2021,0,1154.86,1154.78,0.0799999999999272,20000.0,1599.99999999854,6.927726493351738e-05,1,0.1834782608695662,0.7445452523857999,3669.5652173913177,14890.905047715944,46,-0.1389818288922751,-0.1389818288922754,0.4360189573455722
Q0245899,2021,0,178.131,170.564,7.56700000000001,20000.0,151340.0,0.0443645786918693,1,9.431333333333336,3.55236493731814,190886.19718309864,68898.3537511435,72,-0.5248146984416541,-0.573978840277331,0.8023255813953498
Q0245701,2021,0,491.426,445.869,45.557,20000.0,911139.999999999,0.1021757511735509,1,30.7575,17.940807879931587,587681.0256410255,399980.85516549455,40,0.824907111153817,0.8086861413032889,1.4811671949930911
Q0245949,2021,0,987.215,957.961,29.254,20000.0,585080.0,0.0305377776339537,1,37.31822222222222,12.470915139988511,764864.2253521127,242559.7629313648,72,-0.6466423780211565,-0.741195584871118,0.783906581235262
Q0245773,2021,0,649.937,624.71,25.227,40000.0,1009080.0,0.0403819372188695,1,29.999624999999973,45.97636836445583,1004875.5555555556,577514.2749601826,72,-0.1038060457965547,0.0072802433233955,0.840910511381393
Q0245716,2021,0,547.96,522.134,25.826,40000.0,1033040.0,0.0494623985413706,1,21.62518055555556,14.921138887475545,876090.704225352,593584.408110889,72,0.2815347726553577,0.2644093976021821,1.194255924645459
Q0245675,2021,0,95.601,95.601,0.0,40000.0,0.0,0.0,1,4.502444444444445,6.186569902144633,171208.25396825396,235012.7058921989,63,-0.7277771876276109,-0.7285063729566509,0.0
Q0245847,2021,0,616.224,540.555,75.6690000000001,20000.0,1513380.0,0.1399839054305299,1,54.00253333333333,32.792040365511475,1376707.7333333334,738008.7368551424,75,0.6607233470429043,0.1851905808717991,1.401212041904209
-,2021,1,246.0,24.6,2021.0,11.0,370.0,82.15447154471545,0,2021.25,0.5,355.5,63.4008412141879,4,-0.5,0.2287035900835204,0.9998763141620284
13193134,2021,0,10482.8,9445.7,1037.1,12000.0,12445200.0,0.1097959918269688,1,1150.2500000000002,210.83145770809924,13802040.000000006,2535279.5498053106,60,-0.5366846163756974,-0.5351835856145332,0.9016300804173004
13190208,2021,0,8226.2,7449.3,776.900000000001,9000.0,6992100.0,0.1042916784127369,1,940.471186440678,103.35158616277336,8464240.677966101,930164.2754649604,59,-1.5826674027340135,-1.5826674027340208,0.8260752814132125
14192934,2021,0,15123.6,14515.6,608.0,9000.0,5472000.0,0.0418859709553859,1,621.3745762711865,136.1921912582771,5592371.186440678,1225729.7213244932,59,-0.0982036939682004,-0.0982036939682005,0.978475823147696
Q0245915,2021,0,1356.251,1298.473,57.778,120000.0,6933360.0,0.0444968821069055,1,60.67209302325582,17.88446336883331,7430185.7142857155,1932169.929421755,43,-0.1618216305164216,-0.2571335505849642,0.9522994365441372
Q0245881,2021,0,115.589,113.733,1.85599999999999,20000.0,37119.9999999999,0.0163189223884008,1,5.491263888888889,3.54975705176635,110582.81690140846,71206.78268622402,72,-1.0240880814871545,-1.0316828556224182,0.337991405540617
Q0245703,2021,0,160.999,158.755,2.244,20000.0,44880.0,0.0141349878743976,1,7.250782608695652,4.617262983933441,147553.7777777778,91751.76558343042,46,-1.0843615852329858,-1.119038714131511,0.309483833829032
Q0245763,2021,0,110.183,108.203,1.98,40000.0,79200.0000000002,0.0182989381070765,1,5.324028169014084,2.556519765908508,212961.12676056335,102260.7906363403,71,-1.308039238971313,-1.3080392389713114,0.3718988587482739
Q0245756,2021,0,178.047,176.811,1.23599999999999,40000.0,49439.9999999996,0.0069905152959939,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,-0.7658077860517916,-0.7658077860517912,0.2508604425132905
Q0245885,2021,0,677.131,672.836,4.29499999999996,20000.0,85899.9999999992,0.0063834277595134,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.3503386986495531,-0.2441537828399874,0.3954961004131749
Q0245739,2021,0,985.103,965.874,19.2289999999999,10000.0,192289.999999999,0.0199083938484728,1,39.94781944444444,11.267900132210784,415160.42253521126,104383.1187971452,72,-1.8387471668493984,-2.135119405354533,0.4813529315847071
Q0245809,2021,0,494.554,473.614,20.94,20000.0,418800.0,0.0442132200483938,1,23.615661971830985,5.396258698510247,487234.3661971831,137110.4789652949,71,-0.4958364899313773,-0.4991184241614752,0.8866996836666048
Q0245113,2021,0,1044.759,990.555,54.2040000000001,40000.0,2168160.0,0.0547208383179127,1,24.286676056338035,20.28085999217323,965589.014084507,813747.7718576561,71,1.4751506570829704,1.477817854014169,2.231841025682665
Q0245930,2021,0,1305.952,1259.591,46.3610000000001,40000.0,1854440.0,0.0368063919161061,1,77.40174999999999,143.8936639763133,2267442.5,526540.6872759613,72,-0.2157200612051243,-0.7843695843082006,0.5989657856573023
Q0245713,2021,0,391.871,373.973,17.898,40000.0,715919.999999999,0.0478590700398157,1,32.79048611111111,15.874084052531863,1311619.4444444445,634963.3621012745,72,-0.9381634909975046,-0.9381634909975062,0.5458290535660962
20002075,2021,0,23.9,22.2,1.7,2000.0,3400.0,0.0765765765765765,1,1.057627118644068,1.1199143116590644,2162.71186440678,2283.818513313473,59,0.5735910994871629,0.5417628976998279,1.6073717948717945
20002088,2021,0,6118.9,5491.7,627.2,2000.0,1254400.0,0.1142087149698636,1,896.7833898305083,233.7418281117024,1815122.711864407,472306.7131964677,59,-1.1533382450558984,-1.1872003852529625,0.6993885113310814
14195578,2021,0,157.4,157.4,0.0,3000.0,0.0,0.0,1,0.25,0.4143267631552023,3225.0,9419.992038213197,10,-0.6033884900318467,-0.3423569772583082,0.0
13193242,2021,0,26401.1,26401.1,0.0,3000.0,0.0,0.0,1,259.66000000000025,428.2505165074397,3437565.0,10077124.369196303,10,-0.6063273481083807,-0.3411255904023502,0.0
Q0245916,2021,0,844.302,799.076,45.226,120000.0,5427120.0,0.0565978705404742,1,44.12260294117647,12.08437567798017,5366090.149253732,1335301.248486868,68,0.0913077421810142,0.0457049304907233,1.025007524154787
KEB07711,2021,0,1154.96,1154.86,0.100000000000136,20000.0,2000.00000000273,8.659058240837505e-05,1,0.1834782608695662,0.7445452523857999,3669.5652173913177,14890.905047715944,46,-0.1121197947363641,-0.1121197947363632,0.5450236966832025
Q0245899,2021,0,187.218,178.131,9.08699999999999,20000.0,181740.0,0.0510130185088501,1,9.431333333333336,3.55236493731814,190886.19718309864,68898.3537511435,72,-0.0969307318952704,-0.1327491396403189,0.96349049268396
Q0245701,2021,0,533.609,491.426,42.183,20000.0,843660.000000001,0.0858379491520595,1,30.7575,17.940807879931587,587681.0256410255,399980.85516549455,40,0.6368442311218578,0.6399780665828685,1.3714703730797366
Q0245949,2021,0,1020.335,987.215,33.12,20000.0,662400.0,0.0335489229803031,1,37.31822222222222,12.470915139988511,764864.2253521127,242559.7629313648,72,-0.336641070450431,-0.4224287825557702,0.8875020841769288
Q0245773,2021,0,672.695,649.937,22.758,40000.0,910320.000000002,0.0350157015218398,1,29.999624999999973,45.97636836445583,1004875.5555555556,577514.2749601826,72,-0.1575075469770781,-0.1637285166017286,0.7586094826185333
Q0245716,2021,0,572.323,547.96,24.3629999999999,40000.0,974519.999999998,0.044461274545587,1,21.62518055555556,14.921138887475545,876090.704225352,593584.408110889,72,0.1834859567417073,0.1658219023776281,1.1266033103127544
Q0245675,2021,0,102.461,95.601,6.86,40000.0,274400.0,0.0717565715839792,1,4.502444444444445,6.186569902144633,171208.25396825396,235012.7058921989,63,0.3810763626445546,0.4390900723430691,1.5236168007502096
Q0245847,2021,0,691.742,616.224,75.5179999999999,20000.0,1510360.0,0.1225495923560262,1,54.00253333333333,32.792040365511475,1376707.7333333334,738008.7368551424,75,0.6561185710571134,0.1810984883948604,1.3984158767860255
-,2021,1,261.0,26.1,2021.0,11.0,410.0,77.43295019157088,0,2021.25,0.5,355.5,63.4008412141879,4,-0.5,0.8596100454863356,0.9998763141620284
13193134,2021,0,11612.2,10482.8,1129.4,12000.0,13552800.0,0.1077383905063532,1,1150.2500000000002,210.83145770809924,13802040.000000006,2535279.5498053106,60,-0.0988941604192075,-0.09830868553298,0.9818735057596174
13190208,2021,0,9039.7,8226.2,813.5,9000.0,7321500.0,0.098891347159077,1,940.471186440678,103.35158616277336,8464240.677966101,930164.2754649604,59,-1.2285364081467034,-1.2285364081467012,0.8649919441751158
14192934,2021,0,15818.3,15123.6,694.699999999999,9000.0,6252299.99999999,0.0459348303314025,1,621.3745762711865,136.1921912582771,5592371.186440678,1225729.7213244932,59,0.5383966808328755,0.5383966808328746,1.1180051880603676
Q0245915,2021,0,1416.736,1356.251,60.4850000000001,120000.0,7258200.00000001,0.0445972021403118,1,60.67209302325582,17.88446336883331,7430185.7142857155,1932169.929421755,43,-0.0104612041970328,-0.0890116918117941,0.9969163248878852
Q0245881,2021,0,119.344,115.589,3.755,20000.0,75099.9999999999,0.0324857901703449,1,5.491263888888889,3.54975705176635,110582.81690140846,71206.78268622402,72,-0.4891218930109395,-0.4983067000480169,0.6838134309294308
Q0245703,2021,0,166.671,160.999,5.672,20000.0,113440.0,0.0352300324846738,1,7.250782608695652,4.617262983933441,147553.7777777778,91751.76558343042,46,-0.3419304064311038,-0.3718051370549153,0.7822603856855032
Q0245763,2021,0,114.587,110.183,4.404,40000.0,176160.0,0.0399698683099933,1,5.324028169014084,2.556519765908508,212961.12676056335,102260.7906363403,71,-0.3598752418357048,-0.3598752418357051,0.8271932191552516
Q0245756,2021,0,184.386,178.047,6.339,40000.0,253560.0,0.0356029587693137,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,0.2929492976673861,0.2929492976673858,1.286573094734435
Q0245885,2021,0,681.97,677.131,4.83900000000006,20000.0,96780.0000000011,0.007146327667763,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.3213073679510035,-0.2338838438482939,0.4455892037018381
Q0245739,2021,0,1010.09,985.103,24.9870000000001,10000.0,249870.000000001,0.0253648603242504,1,39.94781944444444,11.267900132210784,415160.42253521126,104383.1187971452,72,-1.327738022959296,-1.5834976425300185,0.6254909616468454
Q0245809,2021,0,515.707,494.554,21.153,20000.0,423060.0,0.0427718712213428,1,23.615661971830985,5.396258698510247,487234.3661971831,137110.4789652949,71,-0.4563646981029387,-0.468048588856777,0.8957191217096317
Q0245113,2021,0,1092.301,1044.759,47.5419999999999,40000.0,1901680.0,0.045505231350005,1,24.286676056338035,20.28085999217323,965589.014084507,813747.7718576561,71,1.1466636006873745,1.150345375175095,1.957534241808812
Q0245930,2021,0,1335.774,1305.952,29.8219999999999,40000.0,1192880.0,0.0228354487760652,1,77.40174999999999,143.8936639763133,2267442.5,526540.6872759613,72,-0.3306591039882918,-2.0407967056813963,0.3852884463206568
Q0245713,2021,0,409.509,391.871,17.638,40000.0,705520.000000001,0.0450097098279791,1,32.79048611111111,15.874084052531863,1311619.4444444445,634963.3621012745,72,-0.9545423887745093,-0.9545423887745076,0.5378999243937204
20002075,2021,0,25.7,23.9,1.8,2000.0,3600.0,0.0753138075313807,1,1.057627118644068,1.1199143116590644,2162.71186440678,2283.818513313473,59,0.6628836453176185,0.6293355304787042,1.7019230769230766
20002088,2021,0,6784.0,6118.9,665.1,2000.0,1330200.0,0.1086960074523198,1,896.7833898305083,233.7418281117024,1815122.711864407,472306.7131964677,59,-0.9911935390519392,-1.026711453204967,0.741650667867191
14195578,2021,0,157.8,157.4,0.400000000000006,1500.0,600.000000000009,0.0025412960609911,1,0.25,0.4143267631552023,3225.0,9419.992038213197,10,0.3620330940191223,-0.2786626559079243,1.6000000000000236
13193242,2021,0,26872.3,26401.1,471.200000000001,1500.0,706800.000000001,0.0178477411926018,1,259.66000000000025,428.2505165074397,3437565.0,10077124.369196303,10,0.4939632104245829,-0.2709865334546615,1.8146807363475332
Q0245916,2021,0,895.987,844.302,51.6849999999999,120000.0,6202199.99999999,0.061216247266973,1,44.12260294117647,12.08437567798017,5366090.149253732,1335301.248486868,68,0.6257995663444522,0.626158218374856,1.171395079952683
KEB07711,2021,0,1155.04,1154.96,0.0799999999999272,20000.0,1599.99999999854,6.92664681027284e-05,1,0.1834782608695662,0.7445452523857999,3669.5652173913177,14890.905047715944,46,-0.1389818288922751,-0.1389818288922754,0.4360189573455722
Q0245899,2021,0,196.942,187.218,9.72400000000002,20000.0,194480.0,0.0519394502665343,1,9.431333333333336,3.55236493731814,190886.19718309864,68898.3537511435,72,0.082386430400823,0.0521609388503235,1.0310313140595198
Q0245701,2021,0,577.555,533.609,43.9459999999999,20000.0,878919.999999998,0.0823561821483518,1,30.7575,17.940807879931587,587681.0256410255,399980.85516549455,40,0.7351118237408041,0.728132285827707,1.4287897260830658
Q0245949,2021,0,1060.211,1020.335,39.876,20000.0,797520.0,0.0390812821279285,1,37.31822222222222,12.470915139988511,764864.2253521127,242559.7629313648,72,0.2050994453146552,0.1346298093848635,1.0685396469999762
Q0245773,2021,0,697.007,672.695,24.3119999999999,40000.0,972479.999999996,0.0361411932599467,1,29.999624999999973,45.97636836445583,1004875.5555555556,577514.2749601826,72,-0.1237075741805904,-0.0560948135139915,0.810410130126624
Q0245716,2021,0,597.363,572.323,25.0400000000001,40000.0,1001600.0,0.0437515179365499,1,21.62518055555556,14.921138887475545,876090.704225352,593584.408110889,72,0.2288578284939672,0.2114430467843442,1.157909407307458
Q0245675,2021,0,120.609,102.461,18.148,40000.0,725920.0,0.1771210509364538,1,4.502444444444445,6.186569902144633,171208.25396825396,235012.7058921989,63,2.205673866357704,2.3603478966205094,4.03069937318
Q0245847,2021,0,769.623,691.742,77.8810000000001,20000.0,1557620.0,0.1125867736815172,1,54.00253333333333,32.792040365511475,1376707.7333333334,738008.7368551424,75,0.7281787409538742,0.2451356706664251,1.442173083238072
-,2021,1,258.0,25.8,2021.0,11.0,264.0,78.33333333333333,0,2021.25,0.5,355.5,63.4008412141879,4,-0.5,-1.4431985167339396,0.9998763141620284
13193134,2022,1,12790.6,11612.2,1178.4,12000.0,14140800.0,0.1014794784795301,1,1150.2500000000002,210.83145770809924,13802040.000000006,2535279.5498053106,60,0.1335189743789285,0.1336184011842041,1.0244729406650728
13190208,2022,1,9947.0,9039.7,907.299999999999,9000.0,8165699.99999999,0.1003683750566942,1,940.471186440678,103.35158616277336,8464240.677966101,930164.2754649604,59,-0.3209547881387732,-0.3209547881387726,0.9647291837124544
14192934,2022,1,16484.4,15818.3,666.100000000002,9000.0,5994900.00000002,0.0421094555040682,1,621.3745762711865,136.1921912582771,5592371.186440678,1225729.7213244932,59,0.3283993253621822,0.3283993253621839,1.07197820032678
Q0245915,2022,1,1484.217,1416.736,67.481,120000.0,8097720.0,0.0476313159261852,1,60.67209302325582,17.88446336883331,7430185.7142857155,1932169.929421755,43,0.3807163142848246,0.3454842535066567,1.1122246923990953
Q0245881,2022,1,126.3,119.344,6.956,20000.0,139120.0,0.0582852929347097,1,5.491263888888889,3.54975705176635,110582.81690140846,71206.78268622402,72,0.4126299602341131,0.4007649555568598,1.2667393410240004
Q0245703,2022,1,178.614,166.671,11.943,20000.0,238860.0,0.0716561369404395,1,7.250782608695652,4.617262983933441,147553.7777777778,91751.76558343042,46,1.016233514883541,0.9951440350125678,1.6471325434136044
Q0245763,2022,1,123.468,114.587,8.881,40000.0,355240.0,0.0775044289491827,1,5.324028169014084,2.556519765908508,212961.12676056335,102260.7906363403,71,1.391333592807908,1.391333592807908,1.6680978608805157
Q0245756,2022,1,197.498,184.386,13.112,40000.0,524480.0,0.0711116896076708,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,1.6981936104304616,1.698193610430461,2.6612314904808185
Q0245885,2022,1,687.199,681.97,5.22899999999993,40000.0,209159.999999997,0.0076674927049575,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.300494465428157,-0.1278051909175703,0.4815015387800892
Q0245739,2022,1,1043.129,1010.09,33.0389999999999,10000.0,330389.999999999,0.032708966527735,1,39.94781944444444,11.267900132210784,415160.42253521126,104383.1187971452,72,-0.6131417001731106,-0.8121085431443409,0.8270539033037171
Q0245809,2022,1,539.017,515.707,23.3100000000001,20000.0,466200.000000001,0.0452000845441308,1,23.615661971830985,5.396258698510247,487234.3661971831,137110.4789652949,71,-0.0566433132487268,-0.1534118059824316,0.9870568111876143
Q0245113,2022,1,1114.436,1092.301,22.135,40000.0,885400.0,0.0202645607758301,1,24.286676056338035,20.28085999217323,965589.014084507,813747.7718576561,71,-0.1060939258576019,-0.0985428370531182,0.911405082715034
Q0245930,2022,1,1371.932,1335.774,36.1580000000001,40000.0,1446320.00000001,0.0270689502865006,1,77.40174999999999,143.8936639763133,2267442.5,526540.6872759613,72,-0.2866265884145471,-1.5594663809325673,0.4671470606284755
Q0245713,2022,1,426.767,409.509,17.258,40000.0,690319.999999999,0.042143151920959,1,32.79048611111111,15.874084052531863,1311619.4444444445,634963.3621012745,72,-0.9784807778332084,-0.97848077783321,0.5263111971417862
20002075,2022,1,27.1,25.7,1.4,4000.0,5600.00000000001,0.0544747081712062,1,1.057627118644068,1.1199143116590644,2162.71186440678,2283.818513313473,59,0.3057134619957964,1.5050618582674715,1.3237179487179485
20002088,2022,1,7419.9,6784.0,635.9,4000.0,2543600.0,0.0937352594339622,1,896.7833898305083,233.7418281117024,1815122.711864407,472306.7131964677,59,-1.116117692490346,1.5423818205026547,0.7090898506942516
14195578,2022,1,158.8,157.8,1.0,30000.0,30000.0,0.0063371356147021,1,0.25,0.4143267631552023,3225.0,9419.992038213197,10,1.8101654700955396,2.842359090260838,3.999999999999999
13193242,2022,1,27941.8,26872.3,1069.5,30000.0,32085000.0,0.0397993472832619,1,259.66000000000025,428.2505165074397,3437565.0,10077124.369196303,10,1.8910426696144589,2.842818442091408,4.118847723946695
Q0245916,2022,1,945.537,895.987,49.5500000000001,120000.0,5946000.00000001,0.0553021416605375,1,44.12260294117647,12.08437567798017,5366090.149253732,1335301.248486868,68,0.4491251516380187,0.4342914015870343,1.1230071821932026
KEB07711,2022,1,1155.13,1155.04,0.0900000000001455,20000.0,1800.00000000291,7.791937941555748e-05,1,0.1834782608695662,0.7445452523857999,3669.5652173913177,14890.905047715944,46,-0.1255508118141666,-0.1255508118141665,0.4905213270150081
Q0245899,2022,1,205.094,196.942,8.15199999999999,20000.0,163040.0,0.0413928974012653,1,9.431333333333336,3.55236493731814,190886.19718309864,68898.3537511435,72,-0.3601356718432137,-0.4041634620716389,0.8643528663320834
Q0245701,2022,1,621.951,577.555,44.3960000000001,20000.0,887920.000000001,0.0768688696314638,1,30.7575,17.940807879931587,587681.0256410255,399980.85516549455,40,0.7601943062584151,0.7506333627762004,1.4434203039908995
Q0245949,2022,1,1090.921,1060.211,30.71,40000.0,1228400.0,0.0289659322531081,1,37.31822222222222,12.470915139988511,764864.2253521127,242559.7629313648,72,-0.5298907215744476,1.9110167698302476,0.8229223733415908
Q0245773,2022,1,719.692,697.007,22.6850000000001,40000.0,907400.000000002,0.0325463015436001,1,29.999624999999973,45.97636836445583,1004875.5555555556,577514.2749601826,72,-0.1590953191869495,-0.1687846686772791,0.7561761188681566
Q0245716,2022,1,621.959,597.363,24.5959999999999,40000.0,983839.999999996,0.0411742943570323,1,21.62518055555556,14.921138887475545,876090.704225352,593584.408110889,72,0.1991013867539281,0.1815231234215894,1.137377786826438
Q0245675,2022,1,132.492,120.609,11.883,40000.0,475320.0,0.0985249856975847,1,4.502444444444445,6.186569902144633,171208.25396825396,235012.7058921989,63,1.19299638932343,1.2940225715763771,2.639233009229553
Q0245847,2022,1,861.495,769.623,91.872,20000.0,1837440.0,0.1193727318440327,1,54.00253333333333,32.792040365511475,1376707.7333333334,738008.7368551424,75,1.154837156961276,0.6242910736124523,1.7012535214397349
-,2022,1,269.0,26.9,2022.0,10.0,378.0,75.16728624535317,0,2021.25,0.5,355.5,63.4008412141879,4,1.5,0.3548848811640835,1.0003710575139146
13193134,2022,2,13936.6,12790.6,1146.0,12000.0,13752000.0,0.0895970478320016,1,1150.2500000000002,210.83145770809924,13802040.000000006,2535279.5498053106,60,-0.0201582820998394,-0.0197374684002197,0.9963051510541184
13190208,2022,2,10881.6,9947.0,934.6,9000.0,8411400.0,0.0939579772795817,1,940.471186440678,103.35158616277336,8464240.677966101,930164.2754649604,59,-0.0568078987334679,-0.0568078987334658,0.9937571862643678
14192934,2022,2,17080.0,16484.4,595.599999999999,9000.0,5360399.99999999,0.0361311300380965,1,621.3745762711865,136.1921912582771,5592371.186440678,1225729.7213244932,59,-0.1892514984380282,-0.1892514984380294,0.9585200662282348
Q0245915,2022,2,1553.72,1484.217,69.5029999999999,120000.0,8340359.99999999,0.0468280581613065,1,60.67209302325582,17.88446336883331,7430185.7142857155,1932169.929421755,43,0.4937753397808639,0.4710632702925173,1.1455513818084233
Q0245881,2022,2,133.725,126.3,7.425,20000.0,148500.0,0.0587885985748218,1,5.491263888888889,3.54975705176635,110582.81690140846,71206.78268622402,72,0.5447516781884802,0.5324939797613855,1.352147729600805
Q0245703,2022,2,192.177,178.614,13.563,20000.0,271260.0,0.0759346971681951,1,7.250782608695652,4.617262983933441,147553.7777777778,91751.76558343042,46,1.3670907230687948,1.3482707546345296,1.8705567015254727
Q0245763,2022,2,132.643,123.468,9.175,40000.0,367000.0,0.0743107525836654,1,5.324028169014084,2.556519765908508,212961.12676056335,102260.7906363403,71,1.5063336815694053,1.506333681569405,1.723319206573441
Q0245756,2022,2,211.499,197.498,14.001,40000.0,560040.0,0.0708918571327304,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,1.8826410036161063,1.8826410036161056,2.8416642844891657
Q0245885,2022,2,692.195,687.199,4.99600000000009,20000.0,99920.0000000019,0.0072700920694006,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.3129288405251352,-0.2309199092495879,0.4600462206436032
Q0245739,2022,2,1076.702,1043.129,33.5730000000001,10000.0,335730.000000001,0.0321848975534187,1,39.94781944444444,11.267900132210784,415160.42253521126,104383.1187971452,72,-0.565750438825871,-0.7609508457931096,0.8404213413122631
Q0245809,2022,2,561.091,539.017,22.074,20000.0,441479.999999999,0.0409523261789516,1,23.615661971830985,5.396258698510247,487234.3661971831,137110.4789652949,71,-0.2856908939996876,-0.3337043714125258,0.9347186636703264
Q0245113,2022,2,1137.53,1114.436,23.0940000000001,40000.0,923760.000000002,0.0207225897225144,1,24.286676056338035,20.28085999217323,965589.014084507,813747.7718576561,71,-0.0588079626208262,-0.0514029230323003,0.950891754245362
Q0245930,2022,2,1411.892,1371.932,39.96,40000.0,1598400.0,0.0291268080342174,1,77.40174999999999,143.8936639763133,2267442.5,526540.6872759613,72,-0.2602042992397732,-1.270637799067849,0.5162673970549762
Q0245713,2022,2,450.811,426.767,24.044,40000.0,961759.999999999,0.0563398763259577,1,32.79048611111111,15.874084052531863,1311619.4444444445,634963.3621012745,72,-0.5509915458533856,-0.5509915458533872,0.7332614685407989
20002075,2022,2,28.8,27.1,1.7,2000.0,3400.0,0.062730627306273,1,1.057627118644068,1.1199143116590644,2162.71186440678,2283.818513313473,59,0.5735910994871629,0.5417628976998279,1.6073717948717945
20002088,2022,2,7982.4,7419.9,562.5,2000.0,1125000.0,0.0758096470302834,1,896.7833898305083,233.7418281117024,1815122.711864407,472306.7131964677,59,-1.4301393658594916,-1.4611748945802794,0.627241769170493
14195578,2022,2,159.8,158.8,1.0,1500.0,1500.0,0.0062972292191435,1,0.25,0.4143267631552023,3225.0,9419.992038213197,10,1.8101654700955396,-0.1831211738823509,3.999999999999999
13193242,2022,2,28917.8,27941.8,976.0,1500.0,1464000.0,0.0349297468309128,1,259.66000000000025,428.2505165074397,3437565.0,10077124.369196303,10,1.6727125184624387,-0.1958460496957626,3.758761457290299
Q0245916,2022,2,989.85,945.537,44.313,120000.0,5317560.0,0.0468654320243417,1,44.12260294117647,12.08437567798017,5366090.149253732,1335301.248486868,68,0.0157556388428466,-0.0363439705525062,1.0043151819278968
KEB07711,2022,2,1155.17,1155.13,0.0399999999999636,20000.0,799.999999999272,3.462813709276324e-05,1,0.1834782608695662,0.7445452523857999,3669.5652173913177,14890.905047715944,46,-0.1927058972034876,-0.1927058972034877,0.2180094786727861
Q0245899,2022,2,212.499,205.094,7.405,20000.0,148100.0,0.036105395574712,1,9.431333333333336,3.55236493731814,190886.19718309864,68898.3537511435,72,-0.5704181211919955,-0.6210046373189073,0.7851487947974835
Q0245701,2022,2,663.834,621.951,41.8829999999999,20000.0,837659.999999998,0.0673413178851708,1,30.7575,17.940807879931587,587681.0256410255,399980.85516549455,40,0.6201225761101192,0.6249773486172037,1.3617166544745152
Q0245949,2022,2,1119.555,1090.921,28.634,20000.0,572680.0,0.0262475467976141,1,37.31822222222222,12.470915139988511,764864.2253521127,242559.7629313648,72,-0.6963580559036838,-0.7923170068668541,0.7672927137174571
Q0245773,2022,2,741.796,719.692,22.104,40000.0,884160.000000002,0.0307131383980925,1,29.999624999999973,45.97636836445583,1004875.5555555556,577514.2749601826,72,-0.171732245953207,-0.2090260982100856,0.7368092101151271
